,Country,Job_title,Rural,Percentage,Quantity
1456,Poland,Clinical Data Management Associate Director,rural,0.01%,1
1457,Poland,Clinical Data Management Manager (CDM Manager),urban,0.02%,2
1458,Poland,Clinical Data Specialist,urban,0.01%,1
1459,Poland,Computer or Data Processing Systems Consultant,urban,0.07%,6
1460,Poland,Customer Data Technician,urban,0.02%,2
1461,Poland,Data Acquisition Technician,urban,0.02%,2
1462,Poland,Data Administrator,urban,0.09%,7
1463,Poland,Data Architect,rural,0.01%,1
1464,Poland,Data Architect,urban,0.11%,9
1465,Poland,Data Base Design Analyst,urban,0.04%,3
1466,Poland,Data Capture Clerk,urban,0.02%,2
1467,Poland,Data Capture Specialist,urban,0.04%,3
1468,Poland,Data Center Operator,urban,0.01%,1
1469,Poland,Data Coder Operator,urban,0.01%,1
1470,Poland,Data Collection Technician,urban,0.04%,3
1471,Poland,Data Collector,urban,0.01%,1
1472,Poland,Data Communications Analyst,rural,0.04%,3
1473,Poland,Data Communications Analyst,urban,0.12%,10
1474,Poland,Data Communications Software Consultant,rural,0.01%,1
1475,Poland,Data Communications Software Consultant,urban,0.06%,5
1476,Poland,Data Communications Technician,rural,0.01%,1
1477,Poland,Data Communications Technician,urban,0.01%,1
1478,Poland,Data Compiler,rural,0.02%,2
1479,Poland,Data Control Assistant,urban,0.01%,1
1480,Poland,Data Coordinator,rural,0.04%,3
1481,Poland,Data Coordinator,urban,0.06%,5
1482,Poland,Data Entry Associate,rural,0.01%,1
1483,Poland,Data Entry Operator,urban,0.01%,1
1484,Poland,Data Entry Representative,urban,0.01%,1
1485,Poland,Data Entry Specialist,rural,0.01%,1
1486,Poland,Data Entry Supervisor,urban,0.01%,1
1487,Poland,Data Entry Technician,rural,0.01%,1
1488,Poland,Data Entry Technician,urban,0.01%,1
1489,Poland,Data Examination Clerk,urban,0.01%,1
1490,Poland,Data Input Clerk,urban,0.01%,1
1491,Poland,Data Management Associate,urban,0.06%,5
1492,Poland,Data Management Information Technology Specialist,rural,0.02%,2
1493,Poland,Data Management Information Technology Specialist,urban,0.06%,5
1494,Poland,Data Management Manager,urban,0.01%,1
1495,Poland,Data Miner,urban,0.09%,7
1496,Poland,Data Modeling Specialist,urban,0.06%,5
1497,Poland,Data Officer,urban,0.09%,7
1498,Poland,Data Operations Director,rural,0.01%,1
1499,Poland,Data Operations Director,urban,0.04%,3
1500,Poland,Data Processing Auditor,rural,0.02%,2
1501,Poland,Data Processing Auditor,urban,0.06%,5
1502,Poland,Data Processing Clerk,urban,0.01%,1
1503,Poland,Data Processing Consultant,urban,0.06%,5
1504,Poland,Data Processing Control Clerk,urban,0.01%,1
1505,Poland,Data Processing Equipment Repairer,urban,0.01%,1
1506,Poland,Data Processing Manager,urban,0.09%,7
1507,Poland,Data Processing Supervisor,urban,0.01%,1
1508,Poland,Data Processing Systems Analyst,rural,0.01%,1
1509,Poland,Data Processing Systems Analyst,urban,0.05%,4
1510,Poland,Data Processing Systems Project Planner,urban,0.04%,3
1511,Poland,Data Recovery Planner,rural,0.01%,1
1512,Poland,Data Reduction Technician,urban,0.01%,1
1513,Poland,Data Reviewer,rural,0.01%,1
1514,Poland,Data Sciences Director,urban,0.02%,2
1515,Poland,Data Scientist,rural,0.01%,1
1516,Poland,Data Scientist,urban,0.01%,1
1517,Poland,Data Security Administrator,urban,0.1%,8
1518,Poland,Data Security Analyst,rural,0.01%,1
1519,Poland,Data Security Analyst,urban,0.1%,8
1520,Poland,Data Specialist,urban,0.02%,2
1521,Poland,Data Storage Specialist,rural,0.02%,2
1522,Poland,Data Storage Specialist,urban,0.13%,11
1523,Poland,Data Systems Manager,rural,0.01%,1
1524,Poland,Data Systems Manager,urban,0.06%,5
1525,Poland,Data Technician,urban,0.01%,1
1526,Poland,Data Transcriber,urban,0.01%,1
1527,Poland,Data Typist,urban,0.01%,1
1528,Poland,Data Warehouse Analyst,rural,0.01%,1
1529,Poland,Data Warehouse Analyst,urban,0.09%,7
1530,Poland,Data Warehouse Architect,urban,0.05%,4
1531,Poland,Data Warehouse Developer,rural,0.01%,1
1532,Poland,Data Warehouse Developer,urban,0.12%,10
1533,Poland,Data Warehouse Specialist,urban,0.11%,9
1534,Poland,Data Warehousing Engineer,urban,0.04%,3
1535,Poland,Data Warehousing Manager,urban,0.06%,5
1536,Poland,Data Warehousing Specialist,rural,0.01%,1
1537,Poland,Data Warehousing Specialist,urban,0.05%,4
1538,Poland,Database Administration Associate,urban,0.05%,4
1539,Poland,Database Administration Manager,urban,0.07%,6
1540,Poland,Database Administration Project Manager,urban,0.01%,1
1541,Poland,Database Administrator (DBA),rural,0.01%,1
1542,Poland,Database Administrator (DBA),urban,0.01%,1
1543,Poland,Database Analyst,urban,0.02%,2
1544,Poland,Database Architect,rural,0.01%,1
1545,Poland,Database Architect,urban,0.04%,3
1546,Poland,Database Consultant,rural,0.02%,2
1547,Poland,Database Consultant,urban,0.05%,4
1548,Poland,Database Coordinator,rural,0.01%,1
1549,Poland,Database Coordinator,urban,0.06%,5
1550,Poland,Database Design Analyst,rural,0.01%,1
1551,Poland,Database Design Analyst,urban,0.11%,9
1552,Poland,Database Designer,rural,0.01%,1
1553,Poland,Database Designer,urban,0.05%,4
1554,Poland,Database Developer,urban,0.02%,2
1555,Poland,Database Development and Administration Project Manager,rural,0.02%,2
1556,Poland,Database Development and Administration Project Manager,urban,0.12%,10
1557,Poland,Database Engineer,urban,0.06%,5
1558,Poland,Database Management System Specialist (DBMS Specialist),urban,0.07%,6
1559,Poland,Database Manager,rural,0.01%,1
1560,Poland,Database Manager,urban,0.06%,5
1561,Poland,Database Marketing Analyst,urban,0.06%,5
1562,Poland,Database Modeler,rural,0.02%,2
1563,Poland,Database Modeler,urban,0.02%,2
1564,Poland,Database Programmer,urban,0.02%,2
1565,Poland,Database Security Administrator,rural,0.01%,1
1566,Poland,Database Security Administrator,urban,0.12%,10
1567,Poland,Database Security Expert,urban,0.11%,9
1568,Poland,Database Software Technician,rural,0.01%,1
1569,Poland,Database Software Technician,urban,0.07%,6
1570,Poland,Database Specialist,urban,0.06%,5
1571,Poland,Database Technician,urban,0.01%,1
1572,Poland,Database Tester,rural,0.02%,2
1573,Poland,Database Tester,urban,0.05%,4
1574,Poland,Databases Computer Consultant,rural,0.01%,1
1575,Poland,Databases Computer Consultant,urban,0.04%,3
1576,Poland,Databases Software Consultant,rural,0.02%,2
1577,Poland,Databases Software Consultant,urban,0.04%,3
1578,Poland,Datastage Developer,urban,0.02%,2
1579,Poland,Director of Data Operations,rural,0.02%,2
1580,Poland,Director of Data Operations,urban,0.11%,9
1581,Poland,Electronic Data Interchange System Developer (EDI System Developer),urban,0.06%,5
1582,Poland,Electronic Data Processing Auditor (EDP Auditor),rural,0.01%,1
1583,Poland,Electronic Data Processing Auditor (EDP Auditor),urban,0.06%,5
1584,Poland,"Engineer, System Electronic Data Processing (Engineer, System EDP)",urban,0.02%,2
1585,Poland,Field Artillery Automated Tactical Data System Specialist,rural,0.01%,1
1586,Poland,Field Artillery Automated Tactical Data System Specialist,urban,0.01%,1
1587,Poland,Field Traffic Data Technician,rural,0.01%,1
1588,Poland,Flight Data Technician,rural,0.01%,1
1589,Poland,Flight Data Technician,urban,0.02%,2
1590,Poland,Flight Test Data Acquisition Technician,urban,0.02%,2
1591,Poland,Geographic Information Systems Data Administrator (GIS Data Administrator),rural,0.01%,1
1592,Poland,Geographic Information Systems Data Administrator (GIS Data Administrator),urban,0.05%,4
1593,Poland,Geographic Information Systems Data Manager (GIS Data Manager),rural,0.04%,3
1594,Poland,Geographic Information Systems Data Manager (GIS Data Manager),urban,0.04%,3
1595,Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),rural,0.01%,1
1596,Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),urban,0.13%,11
1597,Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),rural,0.04%,3
1598,Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),urban,0.11%,9
1599,Poland,Head of Information Systems and Data Processing,urban,0.02%,2
1600,Poland,Internet Database Specialist,rural,0.01%,1
1601,Poland,Internet Database Specialist,urban,0.01%,1
1602,Poland,LiDAR Data Analyst,urban,0.04%,3
1603,Poland,Log Data Technician,urban,0.01%,1
1604,Poland,Marketing Database Analyst,urban,0.02%,2
1605,Poland,Medical Data Analyst,rural,0.01%,1
1606,Poland,Naval Tactical Data System--Combat Information Center Officer,urban,0.01%,1
1607,Poland,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",urban,0.02%,2
1608,Poland,"Naval Tactical Data System--Combat Information Center Watch Officer, General",urban,0.04%,3
1609,Poland,Oracle Database Administrator (Oracle DBA),rural,0.01%,1
1610,Poland,Oracle Database Administrator (Oracle DBA),urban,0.07%,6
1611,Poland,Reference Data Expert,urban,0.01%,1
1612,Poland,SCADA Operator (Supervisory Control and Data Acquisition Operator),urban,0.01%,1
1613,Poland,SQL Database Administrator,urban,0.12%,10
1614,Poland,Scientific Database Curator,urban,0.01%,1
1615,Poland,Survey Data Technician,urban,0.01%,1
1616,Poland,Unemployed,rural,1.05%,86
1617,Poland,Unemployed,urban,2.89%,238
1618,Poland,Voice and Data Technician,rural,0.01%,1
1619,Poland,Weight in Motion Field Data Collection Technician,urban,0.01%,1
1620,Portugal,Analytical Data Miner,urban,0.01%,1
1621,Portugal,Automatic Data Processing Customer Liaison (ADP Customer Liaison),urban,0.04%,3
1622,Portugal,Automatic Data Processing Planner,urban,0.01%,1
1623,Portugal,Automatic Data Processing Planner (ADP Planner),urban,0.01%,1
1624,Portugal,Automatic Data Processing Systems Security Specialist (ADP Systems Security),rural,0.01%,1
1625,Portugal,Automatic Data Processing Systems Security Specialist (ADP Systems Security),urban,0.05%,4
1626,Portugal,Clinical Data Coordinator,urban,0.01%,1
1627,Portugal,Clinical Data Management Associate Director,urban,0.01%,1
1628,Portugal,Clinical Data Manager,urban,0.01%,1
1629,Portugal,Clinical Data Specialist,urban,0.01%,1
1630,Portugal,Computer or Data Processing Systems Consultant,rural,0.01%,1
1631,Portugal,Computer or Data Processing Systems Consultant,urban,0.02%,2
1632,Portugal,Data Administrator,rural,0.01%,1
1633,Portugal,Data Administrator,urban,0.05%,4
1634,Portugal,Data Architect,rural,0.01%,1
1635,Portugal,Data Architect,urban,0.01%,1
1636,Portugal,Data Base Design Analyst,rural,0.02%,2
1637,Portugal,Data Capture Clerk,urban,0.02%,2
1638,Portugal,Data Center Operator,urban,0.01%,1
1639,Portugal,Data Collector,urban,0.01%,1
1640,Portugal,Data Communications Analyst,urban,0.02%,2
1641,Portugal,Data Communications Software Consultant,urban,0.06%,5
1642,Portugal,Data Communications Technician,urban,0.01%,1
1643,Portugal,Data Conversion Operator,urban,0.01%,1
1644,Portugal,Data Coordinator,rural,0.01%,1
1645,Portugal,Data Coordinator,urban,0.06%,5
1646,Portugal,Data Entry Machine Operator,urban,0.01%,1
1647,Portugal,Data Management Associate,urban,0.04%,3
1648,Portugal,Data Management Information Technology Specialist,urban,0.01%,1
1649,Portugal,Data Management Manager,urban,0.01%,1
1650,Portugal,Data Manager,rural,0.01%,1
1651,Portugal,Data Miner,urban,0.01%,1
1652,Portugal,Data Modeling Specialist,urban,0.01%,1
1653,Portugal,Data Officer,urban,0.04%,3
1654,Portugal,Data Processing Clerk,rural,0.01%,1
1655,Portugal,Data Processing Consultant,urban,0.06%,5
1656,Portugal,Data Processing Control Clerk,urban,0.01%,1
1657,Portugal,Data Processing Equipment Repairer,rural,0.01%,1
1658,Portugal,Data Processing Manager,rural,0.04%,3
1659,Portugal,Data Processing Manager,urban,0.01%,1
1660,Portugal,Data Processing Services Sales Representative,urban,0.01%,1
1661,Portugal,Data Processing Systems Project Planner,urban,0.02%,2
1662,Portugal,Data Processor,urban,0.01%,1
1663,Portugal,Data Recovery Planner,urban,0.04%,3
1664,Portugal,Data Reduction Technician,urban,0.01%,1
1665,Portugal,Data Scientist,rural,0.02%,2
1666,Portugal,Data Scientist,urban,0.02%,2
1667,Portugal,Data Security Analyst,urban,0.05%,4
1668,Portugal,Data Storage Specialist,rural,0.01%,1
1669,Portugal,Data Storage Specialist,urban,0.01%,1
1670,Portugal,Data Warehouse Analyst,urban,0.02%,2
1671,Portugal,Data Warehouse Architect,rural,0.01%,1
1672,Portugal,Data Warehouse Architect,urban,0.01%,1
1673,Portugal,Data Warehouse Specialist,urban,0.01%,1
1674,Portugal,Data Warehousing Engineer,rural,0.01%,1
1675,Portugal,Data Warehousing Manager,urban,0.01%,1
1676,Portugal,Database Administration Associate,urban,0.02%,2
1677,Portugal,Database Administration Manager,rural,0.01%,1
1678,Portugal,Database Architect,urban,0.04%,3
1679,Portugal,Database Consultant,urban,0.02%,2
1680,Portugal,Database Coordinator,rural,0.01%,1
1681,Portugal,Database Coordinator,urban,0.01%,1
1682,Portugal,Database Development and Administration Project Manager,urban,0.01%,1
1683,Portugal,Database Engineer,urban,0.02%,2
1684,Portugal,Database Management System Specialist (DBMS Specialist),urban,0.01%,1
1685,Portugal,Database Manager,rural,0.01%,1
1686,Portugal,Database Manager,urban,0.02%,2
1687,Portugal,Database Marketing Analyst,urban,0.01%,1
1688,Portugal,Database Software Technician,rural,0.01%,1
1689,Portugal,Database Software Technician,urban,0.01%,1
1690,Portugal,Database Specialist,urban,0.04%,3
1691,Portugal,Databases Computer Consultant,urban,0.01%,1
1692,Portugal,Databases Software Consultant,urban,0.04%,3
1693,Portugal,Electronic Data Interchange System Developer (EDI System Developer),rural,0.01%,1
1694,Portugal,Electronic Data Interchange System Developer (EDI System Developer),urban,0.02%,2
1695,Portugal,Electronic Data Processing Auditor (EDP Auditor),urban,0.04%,3
1696,Portugal,"Engineer, System Electronic Data Processing (Engineer, System EDP)",urban,0.01%,1
1697,Portugal,Field Traffic Data Technician,urban,0.01%,1
1698,Portugal,Geographic Information Systems Data Administrator (GIS Data Administrator),urban,0.04%,3
1699,Portugal,Geographic Information Systems Data Manager (GIS Data Manager),urban,0.01%,1
1700,Portugal,Geographic Information Systems Data Specialist (GIS Data Specialist),rural,0.01%,1
1701,Portugal,Geographic Information Systems Data Specialist (GIS Data Specialist),urban,0.01%,1
1702,Portugal,Geographic Information Systems Database Administrator (GIS Database Administrator),rural,0.01%,1
1703,Portugal,Internet Database Specialist,urban,0.01%,1
1704,Portugal,LiDAR Data Analyst,rural,0.01%,1
1705,Portugal,Log Data Technician,urban,0.01%,1
1706,Portugal,Micro Computer Data Processor,urban,0.01%,1
1707,Portugal,Oracle Database Administrator (Oracle DBA),urban,0.01%,1
1708,Portugal,SQL Database Administrator,urban,0.02%,2
1709,Portugal,Unemployed,rural,0.21%,17
1710,Portugal,Unemployed,urban,0.5%,41
1711,Romania,Analytical Data Miner,urban,0.01%,1
1712,Romania,Automatic Data Processing Customer Liaison (ADP Customer Liaison),rural,0.02%,2
1713,Romania,Automatic Data Processing Customer Liaison (ADP Customer Liaison),urban,0.04%,3
1714,Romania,Automatic Data Processing Planner,urban,0.04%,3
1715,Romania,Automatic Data Processing Planner (ADP Planner),urban,0.04%,3
1716,Romania,Automatic Data Processing Systems Security Specialist (ADP Systems Security),rural,0.01%,1
1717,Romania,Automatic Data Processing Systems Security Specialist (ADP Systems Security),urban,0.02%,2
1718,Romania,Business Database Analyst,urban,0.02%,2
1719,Romania,Clinical Data Analyst,urban,0.01%,1
1720,Romania,Clinical Data Associate,urban,0.02%,2
1721,Romania,Clinical Data Manager,urban,0.02%,2
1722,Romania,Computer or Data Processing Systems Consultant,rural,0.02%,2
1723,Romania,Computer or Data Processing Systems Consultant,urban,0.05%,4
1724,Romania,Crime Data Specialist,rural,0.01%,1
1725,Romania,Customer Data Technician,urban,0.01%,1
1726,Romania,Data Abstractor,rural,0.01%,1
1727,Romania,Data Administrator,urban,0.06%,5
1728,Romania,Data Analysis Assistant,urban,0.02%,2
1729,Romania,Data Architect,rural,0.01%,1
1730,Romania,Data Architect,urban,0.05%,4
1731,Romania,Data Base Design Analyst,urban,0.02%,2
1732,Romania,Data Center Operator,urban,0.02%,2
1733,Romania,Data Coder Operator,urban,0.01%,1
1734,Romania,Data Collection Technician,urban,0.02%,2
1735,Romania,Data Communications Analyst,urban,0.01%,1
1736,Romania,Data Communications Software Consultant,urban,0.01%,1
1737,Romania,Data Compiler,urban,0.01%,1
1738,Romania,Data Coordinator,urban,0.04%,3
1739,Romania,Data Entry Clerk,rural,0.01%,1
1740,Romania,Data Entry Operator,urban,0.01%,1
1741,Romania,Data Entry Representative,urban,0.01%,1
1742,Romania,Data Entry Specialist,urban,0.01%,1
1743,Romania,Data Entry Supervisor,rural,0.01%,1
1744,Romania,Data Entry Technician,rural,0.01%,1
1745,Romania,Data Entry Technician,urban,0.01%,1
1746,Romania,Data Input Clerk,rural,0.01%,1
1747,Romania,Data Input Clerk,urban,0.01%,1
1748,Romania,Data Management Associate,urban,0.09%,7
1749,Romania,Data Management Information Technology Specialist,urban,0.02%,2
1750,Romania,Data Management Manager,urban,0.01%,1
1751,Romania,Data Miner,urban,0.04%,3
1752,Romania,Data Modeler,rural,0.01%,1
1753,Romania,Data Modeler,urban,0.01%,1
1754,Romania,Data Modeling Specialist,rural,0.01%,1
1755,Romania,Data Modeling Specialist,urban,0.01%,1
1756,Romania,Data Officer,rural,0.01%,1
1757,Romania,Data Officer,urban,0.07%,6
1758,Romania,Data Processing Auditor,rural,0.02%,2
1759,Romania,Data Processing Auditor,urban,0.01%,1
1760,Romania,Data Processing Consultant,urban,0.02%,2
1761,Romania,Data Processing Manager,rural,0.01%,1
1762,Romania,Data Processing Systems Analyst,urban,0.01%,1
1763,Romania,Data Processing Systems Project Planner,rural,0.01%,1
1764,Romania,Data Processing Systems Project Planner,urban,0.07%,6
1765,Romania,Data Processor,rural,0.01%,1
1766,Romania,Data Processor,urban,0.01%,1
1767,Romania,Data Sciences Director,urban,0.01%,1
1768,Romania,Data Security Administrator,urban,0.04%,3
1769,Romania,Data Security Analyst,rural,0.01%,1
1770,Romania,Data Security Analyst,urban,0.05%,4
1771,Romania,Data Storage Specialist,rural,0.01%,1
1772,Romania,Data Storage Specialist,urban,0.05%,4
1773,Romania,Data Systems Manager,rural,0.01%,1
1774,Romania,Data Systems Manager,urban,0.01%,1
1775,Romania,Data Warehouse Analyst,rural,0.01%,1
1776,Romania,Data Warehouse Analyst,urban,0.01%,1
1777,Romania,Data Warehouse Architect,urban,0.02%,2
1778,Romania,Data Warehouse Developer,urban,0.02%,2
1779,Romania,Data Warehouse Specialist,rural,0.01%,1
1780,Romania,Data Warehouse Specialist,urban,0.01%,1
1781,Romania,Data Warehousing Engineer,urban,0.05%,4
1782,Romania,Data Warehousing Manager,urban,0.04%,3
1783,Romania,Data Warehousing Specialist,rural,0.01%,1
1784,Romania,Data Warehousing Specialist,urban,0.02%,2
1785,Romania,Database Administration Associate,rural,0.01%,1
1786,Romania,Database Administration Associate,urban,0.02%,2
1787,Romania,Database Administration Manager,urban,0.02%,2
1788,Romania,Database Analyst,urban,0.04%,3
1789,Romania,Database Architect,urban,0.05%,4
1790,Romania,Database Consultant,urban,0.09%,7
1791,Romania,Database Design Analyst,rural,0.01%,1
1792,Romania,Database Design Analyst,urban,0.01%,1
1793,Romania,Database Designer,rural,0.01%,1
1794,Romania,Database Designer,urban,0.02%,2
1795,Romania,Database Development and Administration Project Manager,urban,0.02%,2
1796,Romania,Database Engineer,rural,0.01%,1
1797,Romania,Database Engineer,urban,0.02%,2
1798,Romania,Database Management System Specialist (DBMS Specialist),urban,0.05%,4
1799,Romania,Database Manager,rural,0.01%,1
1800,Romania,Database Manager,urban,0.01%,1
1801,Romania,Database Modeler,rural,0.01%,1
1802,Romania,Database Programmer,urban,0.02%,2
1803,Romania,Database Security Administrator,urban,0.02%,2
1804,Romania,Database Security Expert,urban,0.01%,1
1805,Romania,Database Software Technician,urban,0.01%,1
1806,Romania,Database Specialist,urban,0.06%,5
1807,Romania,Database Technician,urban,0.01%,1
1808,Romania,Database Tester,urban,0.07%,6
1809,Romania,Databases Computer Consultant,urban,0.05%,4
1810,Romania,Databases Software Consultant,rural,0.01%,1
1811,Romania,Databases Software Consultant,urban,0.02%,2
1812,Romania,Director of Data Operations,urban,0.05%,4
1813,Romania,Electronic Data Interchange System Developer (EDI System Developer),urban,0.02%,2
1814,Romania,Electronic Data Processing Auditor (EDP Auditor),urban,0.05%,4
1815,Romania,"Engineer, System Electronic Data Processing (Engineer, System EDP)",urban,0.04%,3
1816,Romania,Field Artillery Automated Tactical Data System Specialist,rural,0.01%,1
1817,Romania,Field Artillery Automated Tactical Data System Specialist,urban,0.01%,1
1818,Romania,Field Traffic Data Technician,urban,0.02%,2
1819,Romania,GPS Field Data Collector (Global Positioning System Field Data Collector),urban,0.01%,1
1820,Romania,Geographic Information Systems Data Administrator (GIS Data Administrator),urban,0.02%,2
1821,Romania,Geographic Information Systems Data Manager (GIS Data Manager),urban,0.02%,2
1822,Romania,Geographic Information Systems Data Specialist (GIS Data Specialist),rural,0.01%,1
1823,Romania,Head of Information Systems and Data Processing,rural,0.02%,2
1824,Romania,Head of Information Systems and Data Processing,urban,0.05%,4
1825,Romania,Health Data Analyst,urban,0.01%,1
1826,Romania,Internet Database Specialist,urban,0.01%,1
1827,Romania,Marketing Database Analyst,urban,0.01%,1
1828,Romania,Medical Data Analyst,urban,0.01%,1
1829,Romania,Micro Computer Data Processor,urban,0.01%,1
1830,Romania,Naval Tactical Data System--Combat Information Center Officer,urban,0.01%,1
1831,Romania,Oracle Database Administrator (Oracle DBA),urban,0.02%,2
1832,Romania,Reference Data Expert,urban,0.02%,2
1833,Romania,SCADA Operator (Supervisory Control and Data Acquisition Operator),urban,0.01%,1
1834,Romania,SCADA Technician (Supervisory Control and Data Acquisition Technician),urban,0.01%,1
1835,Romania,SQL Database Administrator,rural,0.01%,1
1836,Romania,SQL Database Administrator,urban,0.04%,3
1837,Romania,Unemployed,rural,0.13%,11
1838,Romania,Unemployed,urban,0.91%,75
1839,Romania,Voice and Data Technician,urban,0.01%,1
1840,Slovakia,Automatic Data Processing Customer Liaison (ADP Customer Liaison),rural,0.01%,1
1841,Slovakia,Automatic Data Processing Planner,rural,0.01%,1
1842,Slovakia,Automatic Data Processing Planner,urban,0.01%,1
1843,Slovakia,Automatic Data Processing Planner (ADP Planner),urban,0.01%,1
1844,Slovakia,Automatic Data Processing Systems Security Specialist (ADP Systems Security),urban,0.05%,4
1845,Slovakia,Computer or Data Processing Systems Consultant,rural,0.01%,1
1846,Slovakia,Computer or Data Processing Systems Consultant,urban,0.01%,1
1847,Slovakia,Data Acquisition Technician,rural,0.01%,1
1848,Slovakia,Data Administrator,urban,0.02%,2
1849,Slovakia,Data Base Design Analyst,urban,0.01%,1
1850,Slovakia,Data Capture Specialist,urban,0.01%,1
1851,Slovakia,Data Communications Analyst,urban,0.01%,1
1852,Slovakia,Data Conversion Operator,urban,0.01%,1
1853,Slovakia,Data Management Associate,urban,0.02%,2
1854,Slovakia,Data Management Information Technology Specialist,rural,0.01%,1
1855,Slovakia,Data Officer,urban,0.02%,2
1856,Slovakia,Data Operations Director,urban,0.01%,1
1857,Slovakia,Data Processing Auditor,urban,0.04%,3
1858,Slovakia,Data Processing Consultant,rural,0.01%,1
1859,Slovakia,Data Processing Manager,urban,0.01%,1
1860,Slovakia,Data Processing Systems Analyst,rural,0.01%,1
1861,Slovakia,Data Processing Systems Project Planner,rural,0.02%,2
1862,Slovakia,Data Reviewer,urban,0.01%,1
1863,Slovakia,Data Scientist,urban,0.04%,3
1864,Slovakia,Data Security Analyst,rural,0.04%,3
1865,Slovakia,Data Systems Manager,urban,0.01%,1
1866,Slovakia,Data Transcriber,urban,0.01%,1
1867,Slovakia,Data Warehouse Analyst,urban,0.01%,1
1868,Slovakia,Data Warehouse Developer,urban,0.01%,1
1869,Slovakia,Data Warehouse Specialist,urban,0.01%,1
1870,Slovakia,Data Warehousing Engineer,rural,0.01%,1
1871,Slovakia,Data Warehousing Manager,rural,0.01%,1
1872,Slovakia,Data Warehousing Specialist,urban,0.01%,1
1873,Slovakia,Database Consultant,rural,0.01%,1
1874,Slovakia,Database Engineer,urban,0.01%,1
1875,Slovakia,Database Management System Specialist (DBMS Specialist),rural,0.01%,1
1876,Slovakia,Database Management System Specialist (DBMS Specialist),urban,0.01%,1
1877,Slovakia,Database Manager,urban,0.04%,3
1878,Slovakia,Database Security Administrator,rural,0.01%,1
1879,Slovakia,Database Specialist,urban,0.01%,1
1880,Slovakia,Database Tester,rural,0.01%,1
1881,Slovakia,Databases Computer Consultant,urban,0.01%,1
1882,Slovakia,Databases Software Consultant,urban,0.01%,1
1883,Slovakia,Flight Data Technician,urban,0.01%,1
1884,Slovakia,Geographic Information Systems Data Administrator (GIS Data Administrator),rural,0.01%,1
1885,Slovakia,Geographic Information Systems Data Administrator (GIS Data Administrator),urban,0.02%,2
1886,Slovakia,Geographic Information Systems Data Manager (GIS Data Manager),urban,0.01%,1
1887,Slovakia,Internet Database Specialist,rural,0.01%,1
1888,Slovakia,Unemployed,rural,0.09%,7
1889,Slovakia,Unemployed,urban,0.27%,22
1890,Slovenia,Automatic Data Processing Customer Liaison (ADP Customer Liaison),rural,0.01%,1
1891,Slovenia,Automatic Data Processing Planner,urban,0.01%,1
1892,Slovenia,Clinical Data Associate,rural,0.01%,1
1893,Slovenia,Data Center Operator,rural,0.01%,1
1894,Slovenia,Data Communications Software Consultant,rural,0.01%,1
1895,Slovenia,Data Management Information Technology Specialist,rural,0.01%,1
1896,Slovenia,Data Processing Auditor,urban,0.01%,1
1897,Slovenia,Data Processing Systems Analyst,rural,0.01%,1
1898,Slovenia,Data Security Administrator,urban,0.01%,1
1899,Slovenia,Data Systems Manager,urban,0.01%,1
1900,Slovenia,Data Warehouse Architect,rural,0.01%,1
1901,Slovenia,Data Warehousing Manager,rural,0.01%,1
1902,Slovenia,Database Administration Manager,rural,0.01%,1
1903,Slovenia,Database Developer,rural,0.01%,1
1904,Slovenia,Database Modeler,urban,0.01%,1
1905,Slovenia,Databases Computer Consultant,urban,0.01%,1
1906,Slovenia,"Engineer, System Electronic Data Processing (Engineer, System EDP)",urban,0.01%,1
1907,Slovenia,Unemployed,rural,0.06%,5
1908,Slovenia,Unemployed,urban,0.07%,6
1909,Spain,Analytical Data Miner,urban,0.01%,1
1910,Spain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),rural,0.02%,2
1911,Spain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),urban,0.11%,9
1912,Spain,Automatic Data Processing Planner,rural,0.01%,1
1913,Spain,Automatic Data Processing Planner,urban,0.1%,8
1914,Spain,Automatic Data Processing Planner (ADP Planner),urban,0.13%,11
1915,Spain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),rural,0.02%,2
1916,Spain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),urban,0.06%,5
1917,Spain,Business Database Analyst,urban,0.02%,2
1918,Spain,Clinical Data Abstractor,urban,0.01%,1
1919,Spain,Clinical Data Associate,urban,0.02%,2
1920,Spain,Clinical Data Management Manager (CDM Manager),rural,0.01%,1
1921,Spain,Clinical Data Management Manager (CDM Manager),urban,0.02%,2
1922,Spain,Clinical Data Manager,urban,0.02%,2
1923,Spain,Clinical Data Specialist,urban,0.01%,1
1924,Spain,Computer or Data Processing Systems Consultant,rural,0.01%,1
1925,Spain,Computer or Data Processing Systems Consultant,urban,0.1%,8
1926,Spain,Crime Data Specialist,urban,0.01%,1
1927,Spain,Data Administrator,urban,0.02%,2
1928,Spain,Data Analysis Assistant,urban,0.01%,1
1929,Spain,Data Analyst,urban,0.01%,1
1930,Spain,Data Architect,rural,0.01%,1
1931,Spain,Data Architect,urban,0.09%,7
